statecode,countycode,v153_numerator,v153_denominator,v153_rawvalue,v153_cilow,v153_cihigh
06,105,4006,5585,0.71727842435094,0.642596250158545,0.791960598543335
06,107,83701,143195,0.584524599322602,0.5702435703778529,0.5988056282673512
06,109,16771,22690,0.7391361833406788,0.7146236847349551,0.7636486819464025
06,111,181039,280360,0.6457376230560707,0.6373784546646741,0.6540967914474674
06,113,41637,76693,0.5429048283415696,0.5288308816652681,0.5569787750178711
06,115,18182,28635,0.6349572201850882,0.6056030572739636,0.6643113830962127
08,000,1571735,2374218,0.6620011304774878,0.6581346989922086,0.665867561962767
08,001,129415,188730,0.6857150426535262,0.6763396550674902,0.6950904302395623
08,003,3719,6648,0.5594163658243081,0.5087471931377658,0.6100855385108503
08,005,166534,257232,0.6474077875225477,0.6383216708058381,0.6564939042392572
08,007,4741,5921,0.8007093396385746,0.7686403155719391,0.8327783637052101
08,009,1185,1657,0.7151478575739287,0.6555731357810536,0.7747225793668039
08,011,1222,1875,0.6517333333333334,0.5800048412577203,0.7234618254089464
08,013,84900,137008,0.6196718439799136,0.6098516154708146,0.6294920724890126
08,014,19925,31760,0.6273614609571788,0.6091883246078934,0.6455345973064642
08,015,7311,9863,0.7412551961877725,0.7031713186044993,0.7793390737710456
08,017,570,785,0.7261146496815286,0.6520079655055048,0.8002213338575525
08,019,3817,4677,0.8161214453709643,0.7789330432536202,0.8533098474883084
08,021,2421,3164,0.7651706700379267,0.7463470580184046,0.7839942820574488
08,023,1305,1651,0.7904300423985463,0.7425480128859556,0.838312071911137
08,025,929,1337,0.6948391922213911,0.6195503001334958,0.7701280843092865
08,027,2280,2672,0.8532934131736527,0.8175364205351954,0.88905040581211
08,029,10100,12959,0.7793811250868122,0.7559152702545437,0.8028469799190807
08,031,163555,335428,0.48760091584483106,0.4786999415521411,0.49650189013752105
08,033,1020,1254,0.8133971291866029,0.7306109067175516,0.8961833516556542
08,035,108309,139960,0.7738568162332095,0.7650747316633599,0.782638900803059
