statecode,countycode,v136_other_data_1,v136_other_data_1_cilow,v136_other_data_1_cihigh,v136_other_data_2,v136_other_data_2_cilow,v136_other_data_2_cihigh,v136_other_data_3,v136_other_data_3_cilow,v136_other_data_3_cihigh,v136_other_flag_CT
01,129,0.07535410764872522,0.043610646271950916,0.10709756902549952,0.013623978201634877,0.001083968076703976,0.02616398832656578,0.006357856494096276,0,0.01740752596111563,
01,131,0.1397142857142857,0.09222698796843543,0.187201583460136,0.024860335195530728,0.00408041071680372,0.045640259674257735,0.034916201117318434,0.010996031611641744,0.05883637062299513,
01,133,0.06024363233665559,0.04008504811966952,0.08040221655364166,0.013179571663920923,0.004804628447103061,0.021554514880738784,0.016474464579901153,0.0022394934340633516,0.030709435725738955,
02,000,0.11340924670576587,0.10742006572854532,0.11939842768298642,0.06260047281323877,0.05857320088160128,0.06662774474487626,0.04124822695035461,0.03817108092378282,0.04432537297692641,
02,013,0.0811111111111111,0.034016184842098604,0.1282060373801236,0.05444444444444444,0.018551862660623093,0.09033702622826578,0.05,0.01763560535975616,0.08236439464024384,
02,016,0.03711340206185567,0,0.0859554048225044,0.10824742268041238,0.0623978010621828,0.15409704429864196,0.024742268041237112,0.005081750161968199,0.044402785920506026,
02,020,0.1262400677041704,0.11472790379143033,0.13775223161691047,0.04456993512857609,0.0381123451353873,0.05102752512176489,0.00914733747141457,0.0053081648056477904,0.012986510137181351,
02,050,0.09523809523809523,0.06667291308761233,0.12380327738857813,0.3362541073384447,0.29887875117256696,0.3736294635043224,0.30558598028477546,0.28118031880516264,0.3299916417643883,
02,060,0.042105263157894736,0,0.16835368223473018,0.056140350877192984,0,0.14829677539941935,0.028070175438596492,0,0.12557729135530007,
02,063,0.0544464609800363,0.017906668867381202,0.0909862530926914,0.056261343012704176,0.01660170087410883,0.09592098515129951,0.019963702359346643,0.0019299773266742391,0.03799742739201904,
02,066,0.05985267034990792,0.008802190474284731,0.1109031502255311,0.027522935779816515,0,0.06145599228393723,0.0871559633027523,0.04731737305458537,0.12699455355091924,
02,068,0.0838095238095238,0,0.17262046582523205,0.04380952380952381,0.004909052768770093,0.08270999485027752,0.20952380952380953,0.11950526510737756,0.2995423539402415,
02,070,0.08231046931407943,0.014949727880456537,0.14967121074770232,0.2815884476534296,0.07241787087423401,0.4907590244326252,0.15162454873646208,0.04605495752635187,0.2571941399465723,
02,090,0.11070525428491149,0.09160671968989371,0.12980378887992927,0.048011165387299375,0.03620956726277566,0.05981276351182309,0.05736217725052338,0.04269718969404751,0.07202716480699925,
02,100,0.13060179257362356,0.028224659930961363,0.23297892521628577,0.049681528662420385,0,0.10953092497112255,0.12738853503184713,0.0262073728641493,0.22856969719954495,
02,105,0.07781649245063879,0.028601445133785965,0.12703153976749162,0.025433526011560695,0.004880352264017479,0.04598669975910391,0.11560693641618497,0.06212865102061892,0.169085221811751,
02,110,0.10265486725663717,0.07584839962165846,0.12946133489161588,0.028812908182865925,0.0173955970160257,0.04023021934970615,0.008835958509412217,0.003048391170240236,0.014623525848584198,
02,122,0.10553859572612298,0.08958492984839417,0.12149226160385179,0.04439655172413793,0.03367434090211919,0.05511876254615667,0.04030172413793103,0.030580693989503548,0.050022754286358516,
02,130,0.13511079084849575,0.10759874230285792,0.1626228393941336,0.03949730700179533,0.027320016137592724,0.051674597865997936,0.011669658886894075,0.0036454360078948013,0.01969388176589335,
